,CROSS,W14,RSI,MDI,PDI,NATR,AROON,ACTION
0,0.0,-69.54314720812182,55.91133004926109,12.264150943396226,18.7785501489573,23.267028330319466,21.42857142857143,0.0
1,0.0,-79.31034482758622,55.76341647770219,11.425907738730661,21.95866604039455,23.17969560705638,21.42857142857143,0.0
2,0.0,-70.11494252873564,57.691986876494475,11.0283122452495,21.194554613962836,20.83767180341524,-64.28571428571429,0.0
3,0.0,-74.13793103448278,56.530800860085265,10.71055905250161,20.58388661257784,20.45603872536103,-64.28571428571429,0.0
4,1.0,-60.784313725490165,58.460227698126666,10.194454559563312,21.92362636025854,18.75068223633925,-64.28571428571429,0.0
5,1.0,-50.505050505050484,56.48038611022604,9.70697794440134,20.87528629383007,19.04110899564735,-57.142857142857146,0.0
6,0.0,-54.545454545454525,51.5260362592474,19.12875590874869,18.382500813815046,22.576646045100805,-100.0,0.0
7,0.0,-53.63636363636362,51.683424342526976,18.467395211754027,17.74694126102838,21.58022226534851,-78.57142857142857,0.0
8,0.0,-53.63636363636362,51.68342434252696,17.37910955708498,19.56798231576917,21.234640778392464,-78.57142857142857,0.0
9,0.0,-56.481481481481474,50.91650227767946,17.028615383524706,19.17334392722115,20.47634067028359,-78.57142857142857,0.0
10,0.0,-42.45283018867923,53.51637829655761,16.433743795527207,20.075563136749103,18.479825921728512,-71.42857142857143,0.0
11,0.0,-42.45283018867923,53.5163782965576,16.250338345754916,19.85151390412509,17.34536711284809,-35.714285714285715,0.0
12,0.0,-61.32075471698114,49.198774868909055,18.789968245712256,18.977196645604476,18.411691753514834,-35.714285714285715,0.0
13,0.0,-57.54716981132075,50.0664617961985,18.262707469520517,18.44468209834929,17.24361145511335,-35.714285714285715,0.0
14,0.0,-48.11320754716981,52.26169447981004,17.082756414913472,19.87774943205386,16.316156830806925,-35.714285714285715,0.0
15,0.0,-40.999999999999986,53.14895704301925,16.336789537833585,19.63355740043336,15.541097545262083,-35.714285714285715,0.0
16,0.0,-42.000000000000014,52.88432840390212,15.636470843656976,20.29227966594008,15.120879508848756,-7.142857142857143,0.0
17,0.0,-40.999999999999986,53.1356152180106,15.180931933612424,19.701102599595117,14.384992783601907,-7.142857142857143,0.0
18,0.0,-44.00000000000001,52.23554501868921,16.19892956799983,19.19161653167116,13.882466345380177,-7.142857142857143,0.0
19,0.0,-63.29113924050632,44.86899409249106,23.162322720824832,17.38678406342161,16.11151691411592,-7.142857142857143,0.0
20,0.0,-88.88888888888889,43.16921992282593,22.38809047806202,16.805607081211935,16.02696958958999,0.0,0.0
21,0.0,-95.77464788732392,40.34740583058735,23.784867649960926,16.181504539509074,16.46956987921294,-35.714285714285715,0.0
22,0.0,-94.73684210526318,39.42236625331093,24.593404718598048,15.843565716822864,15.965419446979823,-42.85714285714286,0.0
23,0.0,-81.57894736842104,42.94420258248884,23.662092982098645,17.677990109039662,14.565622002569057,-42.85714285714286,0.0
24,0.0,-78.94736842105266,43.64981608179653,22.992337626450638,18.592864344643267,13.761274316949843,-42.85714285714286,0.0
25,0.0,-85.52631578947368,42.24328455213805,23.17807107217607,18.258920026463375,13.361652783226155,-42.85714285714286,0.0
26,0.0,-93.42105263157897,40.55450826166959,24.795226567754032,17.799861765053855,13.15067472610776,-42.85714285714286,0.0
27,0.0,-90.78947368421052,41.395532662062095,24.221394775936293,17.387922533813587,12.35423086383637,-42.85714285714286,0.0
28,0.0,-92.10526315789475,41.0825632511824,24.050136836101522,17.264980819734184,11.616490858807078,-42.85714285714286,0.0
29,0.0,-97.50000000000001,38.57024048345442,26.737591383561682,16.57099970891462,11.756537750957808,-92.85714285714286,0.0
30,0.0,-96.15384615384613,37.34066652908308,27.93568248800757,16.126758671393606,11.481044935291202,-100.0,0.0
