"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 24, 2018","0.019666","0.018604","0.020185","0.018480","41.25K","5.71%"
"Jun 23, 2018","0.018604","0.018130","0.019440","0.018059","19.98K","2.61%"
"Jun 22, 2018","0.018130","0.018339","0.018500","0.017700","15.51K","-1.39%"
"Jun 21, 2018","0.018385","0.018130","0.018385","0.018030","7.31K","1.41%"
"Jun 20, 2018","0.018130","0.018652","0.018850","0.018000","17.59K","-2.80%"
"Jun 19, 2018","0.018652","0.018870","0.019200","0.018521","7.52K","-1.16%"
"Jun 18, 2018","0.018870","0.019045","0.019242","0.018513","11.40K","-0.97%"
"Jun 17, 2018","0.019055","0.019460","0.019563","0.018844","9.58K","-2.06%"
"Jun 16, 2018","0.019455","0.019065","0.019835","0.018800","10.15K","2.05%"
"Jun 15, 2018","0.019065","0.019975","0.020292","0.018970","13.62K","-4.57%"
"Jun 14, 2018","0.019978","0.019295","0.020580","0.018692","24.55K","3.54%"
"Jun 13, 2018","0.019295","0.019095","0.019400","0.018000","28.96K","1.05%"
"Jun 12, 2018","0.019095","0.020018","0.020185","0.018450","26.73K","-4.61%"
"Jun 11, 2018","0.020018","0.020588","0.020752","0.019500","17.21K","-2.77%"
"Jun 10, 2018","0.020588","0.020590","0.020650","0.019439","20.58K","-0.01%"
"Jun 09, 2018","0.020590","0.020740","0.020888","0.020500","4.31K","-0.72%"
"Jun 08, 2018","0.020740","0.021200","0.021604","0.020646","17.17K","-2.17%"
"Jun 07, 2018","0.021200","0.021435","0.022200","0.021163","15.59K","-1.10%"
"Jun 06, 2018","0.021435","0.021917","0.022022","0.021390","11.90K","-2.20%"
"Jun 05, 2018","0.021917","0.021330","0.022200","0.021135","13.35K","2.75%"
"Jun 04, 2018","0.021330","0.021900","0.022105","0.020978","14.72K","-2.60%"
"Jun 03, 2018","0.021900","0.021255","0.022927","0.021200","18.55K","3.30%"
"Jun 02, 2018","0.021200","0.020930","0.021923","0.020833","13.81K","1.29%"
"Jun 01, 2018","0.020930","0.020735","0.021061","0.020494","8.95K","0.94%"
"May 31, 2018","0.020735","0.020915","0.021150","0.020600","12.01K","-0.86%"
"May 30, 2018","0.020915","0.021051","0.021372","0.020808","9.19K","-0.65%"
"May 29, 2018","0.021051","0.021015","0.022406","0.020700","22.93K","0.24%"
"May 28, 2018","0.021000","0.022630","0.022805","0.020961","14.48K","-7.20%"
"May 27, 2018","0.022630","0.022465","0.023200","0.022041","17.06K","0.73%"
"May 26, 2018","0.022465","0.021987","0.022470","0.021908","6.88K","2.17%"
"May 25, 2018","0.021987","0.022685","0.022800","0.021942","8.87K","-2.92%"
"May 24, 2018","0.022649","0.022745","0.023300","0.021947","13.51K","-0.42%"
"May 23, 2018","0.022745","0.021888","0.023203","0.021666","22.43K","3.79%"
"May 22, 2018","0.021915","0.023632","0.023677","0.021833","18.23K","-7.26%"
"May 21, 2018","0.023632","0.023871","0.023889","0.023179","9.92K","-1.04%"
"May 20, 2018","0.023880","0.024000","0.024125","0.023798","6.44K","-0.50%"
"May 19, 2018","0.024000","0.024755","0.024845","0.023900","9.92K","-3.03%"
"May 18, 2018","0.024749","0.023625","0.025700","0.023200","23.15K","4.55%"
"May 17, 2018","0.023673","0.023810","0.024330","0.023603","9.18K","-0.55%"
"May 16, 2018","0.023805","0.023965","0.024133","0.023564","9.20K","-0.67%"
"May 15, 2018","0.023965","0.024553","0.024995","0.023800","11.43K","-2.39%"
"May 14, 2018","0.024553","0.023890","0.024800","0.023522","13.24K","2.77%"
"May 13, 2018","0.023890","0.023715","0.024564","0.023700","7.60K","0.74%"
"May 12, 2018","0.023715","0.023422","0.023951","0.023125","9.70K","1.25%"
"May 11, 2018","0.023422","0.024001","0.024051","0.023015","13.99K","-2.41%"
"May 10, 2018","0.024001","0.024294","0.024987","0.024001","10.74K","-1.20%"
"May 09, 2018","0.024294","0.024341","0.025100","0.023925","8.25K","-0.20%"
"May 08, 2018","0.024341","0.024832","0.024985","0.024059","10.34K","-2.20%"
"May 07, 2018","0.024888","0.024430","0.025098","0.023989","13.60K","1.71%"
"May 06, 2018","0.024470","0.024500","0.025359","0.024300","10.54K","-0.12%"
"May 05, 2018","0.024500","0.024945","0.025792","0.024500","18.93K","-1.78%"
"May 04, 2018","0.024945","0.025175","0.025785","0.024726","16.00K","-0.91%"
"May 03, 2018","0.025175","0.026913","0.026990","0.025016","21.10K","-6.46%"
"May 02, 2018","0.026913","0.026290","0.027500","0.026281","14.58K","2.37%"
"May 01, 2018","0.026290","0.026020","0.026691","0.025620","11.17K","0.86%"
"Apr 30, 2018","0.026065","0.027140","0.027600","0.025900","21.53K","-3.96%"
"Apr 29, 2018","0.027140","0.027865","0.027940","0.026349","20.90K","-2.60%"
"Apr 28, 2018","0.027865","0.028050","0.028397","0.027300","13.01K","-0.66%"
"Apr 27, 2018","0.028050","0.028900","0.028997","0.027559","17.48K","-2.94%"
"Apr 26, 2018","0.028900","0.028800","0.031499","0.028375","27.40K","0.35%"
"Apr 25, 2018","0.028800","0.030285","0.030291","0.027200","45.62K","-4.76%"
"Apr 24, 2018","0.030240","0.031508","0.032000","0.030125","20.79K","-4.03%"
