"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 24, 2018","0.017077","0.017030","0.017630","0.016989","23.60K","0.27%"
"Apr 23, 2018","0.017030","0.016695","0.017130","0.016600","16.29K","2.01%"
"Apr 22, 2018","0.016695","0.016632","0.017032","0.016453","17.11K","0.38%"
"Apr 21, 2018","0.016632","0.017550","0.017732","0.016349","27.05K","-5.23%"
"Apr 20, 2018","0.017550","0.017762","0.017982","0.017372","28.82K","-1.19%"
"Apr 19, 2018","0.017762","0.017172","0.017852","0.017030","29.82K","3.44%"
"Apr 18, 2018","0.017172","0.016785","0.017296","0.016745","18.36K","2.21%"
"Apr 17, 2018","0.016800","0.015996","0.017300","0.015996","39.16K","5.03%"
"Apr 16, 2018","0.015996","0.015880","0.016045","0.015680","16.51K","0.73%"
"Apr 15, 2018","0.015880","0.015801","0.015980","0.015647","15.24K","0.50%"
"Apr 14, 2018","0.015801","0.015925","0.015955","0.015755","11.30K","-0.78%"
"Apr 13, 2018","0.015925","0.016400","0.016400","0.015910","32.94K","-2.90%"
"Apr 12, 2018","0.016400","0.017050","0.017118","0.015700","48.34K","-3.81%"
"Apr 11, 2018","0.017050","0.016730","0.017183","0.016490","20.66K","1.91%"
"Apr 10, 2018","0.016730","0.016963","0.017029","0.016638","9.66K","-1.37%"
"Apr 09, 2018","0.016963","0.016765","0.017168","0.016687","14.50K","1.18%"
"Apr 08, 2018","0.016765","0.016793","0.016860","0.016560","14.49K","-0.16%"
"Apr 07, 2018","0.016793","0.017100","0.017321","0.016730","7.85K","-1.80%"
"Apr 06, 2018","0.017100","0.017517","0.017566","0.017057","11.68K","-2.38%"
"Apr 05, 2018","0.017517","0.017375","0.017724","0.017182","12.40K","0.82%"
"Apr 04, 2018","0.017375","0.018108","0.018165","0.016888","26.49K","-4.05%"
"Apr 03, 2018","0.018108","0.016878","0.018225","0.016640","23.63K","7.29%"
"Apr 02, 2018","0.016878","0.016875","0.017170","0.016650","10.98K","0.01%"
"Apr 01, 2018","0.016875","0.016759","0.017094","0.016635","13.77K","0.70%"
"Mar 31, 2018","0.016759","0.017297","0.017510","0.016701","17.33K","-3.11%"
"Mar 30, 2018","0.017297","0.016140","0.017510","0.016021","33.76K","7.17%"
"Mar 29, 2018","0.016140","0.016536","0.016675","0.015664","39.21K","-2.40%"
"Mar 28, 2018","0.016536","0.017365","0.017365","0.016501","28.80K","-4.77%"
"Mar 27, 2018","0.017365","0.018175","0.018275","0.017331","24.86K","-4.48%"
"Mar 26, 2018","0.018180","0.018975","0.019029","0.017909","27.74K","-4.19%"
"Mar 25, 2018","0.018975","0.018570","0.019050","0.018570","6.33K","2.18%"
"Mar 24, 2018","0.018570","0.018993","0.019000","0.018374","11.07K","-2.23%"
"Mar 23, 2018","0.018993","0.018780","0.019005","0.018739","8.22K","1.13%"
"Mar 22, 2018","0.018780","0.018950","0.019200","0.018701","9.87K","-0.66%"
"Mar 21, 2018","0.018905","0.018950","0.019245","0.018666","15.29K","-0.24%"
"Mar 20, 2018","0.018950","0.018785","0.019253","0.018595","19.00K","0.88%"
"Mar 19, 2018","0.018785","0.018749","0.018957","0.018500","18.81K","0.19%"
"Mar 18, 2018","0.018749","0.019343","0.019685","0.018551","37.20K","-3.07%"
"Mar 17, 2018","0.019343","0.019940","0.019983","0.019307","24.94K","-2.99%"
"Mar 16, 2018","0.019940","0.019906","0.020098","0.019500","22.77K","0.17%"
"Mar 15, 2018","0.019906","0.019560","0.020300","0.019350","36.25K","1.74%"
"Mar 14, 2018","0.019565","0.019196","0.019906","0.018918","31.56K","1.93%"
"Mar 13, 2018","0.019196","0.019509","0.019618","0.019000","21.38K","-1.61%"
"Mar 12, 2018","0.019509","0.019729","0.019952","0.019296","22.33K","-0.97%"
"Mar 11, 2018","0.019700","0.020182","0.020735","0.019580","25.16K","-2.39%"
"Mar 10, 2018","0.020182","0.020143","0.020637","0.019763","28.86K","0.14%"
"Mar 09, 2018","0.020153","0.018892","0.020900","0.018500","55.83K","6.73%"
"Mar 08, 2018","0.018882","0.018729","0.019400","0.018142","42.45K","0.85%"
"Mar 07, 2018","0.018722","0.018311","0.018775","0.017981","30.87K","2.25%"
"Mar 06, 2018","0.018311","0.018332","0.018600","0.018137","27.11K","-0.35%"
"Mar 05, 2018","0.018375","0.018523","0.018840","0.018135","34.01K","-0.80%"
"Mar 04, 2018","0.018523","0.018351","0.018829","0.018250","19.31K","0.93%"
"Mar 03, 2018","0.018351","0.019334","0.019620","0.018290","34.51K","-5.08%"
"Mar 02, 2018","0.019334","0.019158","0.019392","0.018578","33.78K","0.92%"
"Mar 01, 2018","0.019158","0.019580","0.019929","0.019124","24.33K","-2.15%"
"Feb 28, 2018","0.019580","0.020326","0.020771","0.019562","38.83K","-3.61%"
"Feb 27, 2018","0.020314","0.021165","0.021441","0.020070","64.06K","-4.02%"
"Feb 26, 2018","0.021165","0.022734","0.023869","0.021124","86.74K","-6.90%"
"Feb 25, 2018","0.022734","0.021352","0.023315","0.020961","55.58K","6.48%"
"Feb 24, 2018","0.021352","0.020375","0.021456","0.020151","38.25K","4.79%"
"Feb 23, 2018","0.020375","0.019617","0.020711","0.018873","51.19K","4.33%"
"Feb 22, 2018","0.019530","0.020032","0.020569","0.019252","36.73K","-2.51%"
"Feb 21, 2018","0.020032","0.020425","0.020565","0.019523","51.46K","-1.81%"
"Feb 20, 2018","0.020401","0.019833","0.022007","0.019285","135.56K","2.87%"
"Feb 19, 2018","0.019833","0.020527","0.020844","0.019832","50.50K","-3.72%"
"Feb 18, 2018","0.020599","0.020704","0.021338","0.020055","87.86K","-0.51%"
"Feb 17, 2018","0.020704","0.022416","0.022598","0.020542","60.61K","-7.64%"
"Feb 16, 2018","0.022416","0.022086","0.023386","0.020954","112.05K","1.49%"
"Feb 15, 2018","0.022086","0.022459","0.025000","0.021000","186.15K","-1.66%"
"Feb 14, 2018","0.022459","0.018680","0.023502","0.018679","302.84K","20.23%"
"Feb 13, 2018","0.018680","0.018187","0.018680","0.018101","36.90K","2.71%"
"Feb 12, 2018","0.018187","0.018392","0.018600","0.018089","30.83K","-1.12%"
"Feb 11, 2018","0.018392","0.018142","0.018628","0.018000","25.34K","1.38%"
"Feb 10, 2018","0.018142","0.018904","0.018982","0.017900","57.23K","-4.03%"
"Feb 09, 2018","0.018904","0.018187","0.018939","0.017779","69.65K","3.94%"
"Feb 08, 2018","0.018187","0.018120","0.018263","0.017224","56.67K","0.37%"
"Feb 07, 2018","0.018120","0.018561","0.018825","0.018000","68.28K","-2.38%"
"Feb 06, 2018","0.018561","0.018158","0.018739","0.017487","136.83K","2.22%"
"Feb 05, 2018","0.018158","0.018034","0.018543","0.017430","132.82K","0.69%"
"Feb 04, 2018","0.018034","0.017500","0.018777","0.017064","152.22K","3.05%"
"Feb 03, 2018","0.017500","0.014860","0.017552","0.014591","98.63K","17.77%"
"Feb 02, 2018","0.014860","0.015601","0.015828","0.013348","137.68K","-4.75%"
"Feb 01, 2018","0.015601","0.016050","0.016288","0.015000","79.33K","-2.77%"
"Jan 31, 2018","0.016045","0.016456","0.016498","0.015974","40.47K","-2.49%"
"Jan 30, 2018","0.016455","0.016154","0.016550","0.016000","45.09K","1.86%"
"Jan 29, 2018","0.016154","0.016540","0.016575","0.016000","38.58K","-2.33%"
"Jan 28, 2018","0.016540","0.015831","0.016580","0.015674","42.27K","4.48%"
"Jan 27, 2018","0.015831","0.015868","0.016100","0.015775","24.79K","-0.23%"
"Jan 26, 2018","0.015868","0.016080","0.016183","0.015681","44.61K","-1.32%"
"Jan 25, 2018","0.016080","0.015870","0.016220","0.015750","41.47K","1.63%"
"Jan 24, 2018","0.015822","0.016419","0.016480","0.015690","45.23K","-3.64%"
"Jan 23, 2018","0.016419","0.016580","0.016657","0.016223","38.05K","-0.97%"
"Jan 22, 2018","0.016580","0.016527","0.016743","0.016300","40.10K","0.32%"
"Jan 21, 2018","0.016527","0.016503","0.016690","0.016154","36.57K","0.14%"
"Jan 20, 2018","0.016503","0.016775","0.016820","0.016111","36.35K","-1.62%"
"Jan 19, 2018","0.016775","0.017000","0.017220","0.016640","40.91K","-1.32%"
"Jan 18, 2018","0.017000","0.016740","0.017290","0.016271","78.14K","1.55%"
"Jan 17, 2018","0.016740","0.016481","0.017140","0.014950","135.24K","1.57%"
"Jan 16, 2018","0.016481","0.017034","0.017290","0.014814","170.53K","-3.24%"
"Jan 15, 2018","0.017034","0.017357","0.017531","0.016879","65.16K","-1.84%"
"Jan 14, 2018","0.017353","0.018144","0.018762","0.017350","126.05K","-4.36%"
"Jan 13, 2018","0.018144","0.017000","0.018330","0.016800","108.19K","6.62%"
"Jan 12, 2018","0.017018","0.017068","0.017226","0.016904","80.80K","-0.19%"
"Jan 11, 2018","0.017050","0.016725","0.017260","0.016709","107.00K","2.03%"
"Jan 10, 2018","0.016710","0.016990","0.017250","0.016660","102.94K","-1.65%"
"Jan 09, 2018","0.016990","0.016900","0.017290","0.016580","108.06K","0.53%"
"Jan 08, 2018","0.016900","0.016730","0.017310","0.016510","115.36K","1.02%"
"Jan 07, 2018","0.016730","0.016200","0.017320","0.016000","117.33K","3.27%"
"Jan 06, 2018","0.016200","0.014370","0.018530","0.014300","317.00K","12.73%"
"Jan 05, 2018","0.014370","0.015700","0.016420","0.014220","177.36K","-8.47%"
"Jan 04, 2018","0.015700","0.016160","0.016680","0.015300","181.17K","-2.85%"
"Jan 03, 2018","0.016160","0.016980","0.017340","0.016140","124.64K","-4.83%"
"Jan 02, 2018","0.016980","0.016660","0.018630","0.016460","177.52K","1.92%"
"Jan 01, 2018","0.016660","0.016380","0.017000","0.016060","92.91K","1.71%"
"Dec 31, 2017","0.016380","0.016730","0.016940","0.016300","94.65K","-2.09%"
"Dec 30, 2017","0.016730","0.016760","0.016970","0.016260","128.92K","-0.18%"
"Dec 29, 2017","0.016760","0.017290","0.017360","0.016710","91.74K","-3.07%"
"Dec 28, 2017","0.017290","0.017140","0.017520","0.016690","97.51K","0.88%"
"Dec 27, 2017","0.017140","0.017800","0.017810","0.016990","85.06K","-3.71%"
"Dec 26, 2017","0.017800","0.019160","0.019220","0.017200","116.80K","-7.10%"
"Dec 25, 2017","0.019160","0.019400","0.019950","0.019000","89.74K","-1.24%"
"Dec 24, 2017","0.019400","0.019250","0.020000","0.018890","111.43K","0.78%"
"Dec 23, 2017","0.019250","0.018840","0.019600","0.018530","112.09K","2.18%"
"Dec 22, 2017","0.018840","0.019560","0.019910","0.016390","397.52K","-3.68%"
"Dec 21, 2017","0.019560","0.018540","0.019790","0.018320","238.13K","5.50%"
"Dec 20, 2017","0.018540","0.019630","0.019750","0.018320","304.87K","-5.55%"
"Dec 19, 2017","0.019630","0.018750","0.020050","0.018300","237.57K","4.69%"
"Dec 18, 2017","0.018750","0.016570","0.019400","0.016350","209.76K","13.16%"
"Dec 17, 2017","0.016570","0.015390","0.017260","0.015300","180.68K","7.67%"
"Dec 16, 2017","0.015390","0.016910","0.017420","0.014860","194.90K","-8.99%"
"Dec 15, 2017","0.016910","0.016790","0.018040","0.013830","450.90K","0.71%"
"Dec 14, 2017","0.016790","0.018270","0.018880","0.015800","395.31K","-8.10%"
"Dec 13, 2017","0.018270","0.017420","0.019950","0.017030","513.32K","4.88%"
"Dec 12, 2017","0.017420","0.012520","0.019290","0.012270","1.45M","39.14%"
"Dec 11, 2017","0.012520","0.009676","0.013500","0.009055","805.78K","29.39%"
"Dec 10, 2017","0.009676","0.010160","0.010290","0.009041","332.99K","-4.76%"
"Dec 09, 2017","0.010160","0.007580","0.010450","0.007499","913.00K","34.04%"
"Dec 08, 2017","0.007580","0.005629","0.008600","0.005321","716.84K","34.66%"
"Dec 07, 2017","0.005629","0.007064","0.007186","0.005348","475.49K","-20.31%"
"Dec 06, 2017","0.007064","0.008593","0.008682","0.006726","312.44K","-17.79%"
"Dec 05, 2017","0.008593","0.008958","0.008958","0.008500","92.82K","-4.07%"
"Dec 04, 2017","0.008958","0.008939","0.008993","0.008620","72.14K","0.21%"
"Dec 03, 2017","0.008939","0.009067","0.009173","0.008560","101.79K","-1.41%"
"Dec 02, 2017","0.009067","0.008983","0.009401","0.008900","101.14K","0.94%"
"Dec 01, 2017","0.008983","0.008669","0.009250","0.008382","148.05K","3.62%"
"Nov 30, 2017","0.008669","0.008553","0.008884","0.008320","165.36K","1.36%"
"Nov 29, 2017","0.008553","0.009525","0.009996","0.008428","371.14K","-10.20%"
"Nov 28, 2017","0.009525","0.009311","0.009600","0.009101","185.00K","2.30%"
"Nov 27, 2017","0.009311","0.009180","0.009646","0.008900","171.70K","1.43%"
"Nov 26, 2017","0.009180","0.010100","0.010140","0.008910","253.55K","-9.11%"
"Nov 25, 2017","0.010100","0.009468","0.010230","0.009190","302.84K","6.68%"
"Nov 24, 2017","0.009468","0.009056","0.009471","0.008839","186.97K","4.55%"
"Nov 23, 2017","0.009056","0.008731","0.009383","0.008673","207.05K","3.72%"
"Nov 22, 2017","0.008731","0.008636","0.008742","0.008557","119.48K","1.10%"
"Nov 21, 2017","0.008636","0.008769","0.008908","0.008520","133.53K","-1.52%"
"Nov 20, 2017","0.008769","0.008900","0.009107","0.008695","124.63K","-1.47%"
"Nov 19, 2017","0.008900","0.008944","0.009344","0.008610","193.64K","-0.49%"
"Nov 18, 2017","0.008944","0.008767","0.008944","0.008600","97.49K","2.02%"
"Nov 17, 2017","0.008767","0.009010","0.009010","0.008419","276.92K","-2.70%"
"Nov 16, 2017","0.009010","0.008707","0.009500","0.008056","372.25K","3.48%"
"Nov 15, 2017","0.008707","0.009437","0.009465","0.008592","191.56K","-7.74%"
"Nov 14, 2017","0.009437","0.009394","0.009600","0.009100","129.07K","0.46%"
"Nov 13, 2017","0.009394","0.009980","0.010160","0.009000","211.76K","-5.87%"
"Nov 12, 2017","0.009980","0.009794","0.010570","0.009040","404.15K","1.90%"
"Nov 11, 2017","0.009794","0.009000","0.010170","0.008800","268.47K","8.82%"
"Nov 10, 2017","0.009000","0.009000","0.009342","0.008620","216.94K","0.00%"
"Nov 09, 2017","0.009000","0.008341","0.009363","0.008341","236.64K","7.90%"
"Nov 08, 2017","0.008341","0.008510","0.008856","0.007673","475.25K","-1.99%"
"Nov 07, 2017","0.008510","0.007815","0.009041","0.007629","375.80K","8.89%"
"Nov 06, 2017","0.007815","0.007361","0.007950","0.007335","134.63K","6.17%"
"Nov 05, 2017","0.007361","0.007427","0.007527","0.007158","82.15K","-0.89%"
"Nov 04, 2017","0.007427","0.007842","0.007950","0.007315","88.83K","-5.29%"
"Nov 03, 2017","0.007842","0.007711","0.007917","0.007262","177.94K","1.70%"
"Nov 02, 2017","0.007711","0.007823","0.007919","0.006745","490.13K","-1.43%"
"Nov 01, 2017","0.007823","0.008576","0.008679","0.007765","167.20K","-8.78%"
"Oct 31, 2017","0.008576","0.009164","0.009208","0.008575","131.31K","-6.42%"
"Oct 30, 2017","0.009164","0.009221","0.009553","0.009136","136.11K","-0.62%"
"Oct 29, 2017","0.009221","0.009459","0.009823","0.009142","100.22K","-2.52%"
"Oct 28, 2017","0.009459","0.009537","0.009600","0.009381","53.25K","-0.82%"
"Oct 27, 2017","0.009537","0.009409","0.009734","0.009287","66.09K","1.36%"
"Oct 26, 2017","0.009409","0.009800","0.009814","0.009270","75.57K","-3.99%"
"Oct 25, 2017","0.009800","0.010090","0.010170","0.009700","120.54K","-2.87%"
"Oct 24, 2017","0.010090","0.009245","0.010430","0.009117","221.76K","9.14%"
"Oct 23, 2017","0.009245","0.009419","0.009442","0.009000","151.94K","-1.85%"
"Oct 22, 2017","0.009419","0.009660","0.009800","0.009400","104.35K","-2.49%"
"Oct 21, 2017","0.009660","0.010010","0.010040","0.009210","178.30K","-3.50%"
"Oct 20, 2017","0.010010","0.010460","0.010500","0.009990","121.41K","-4.30%"
"Oct 19, 2017","0.010460","0.010890","0.010910","0.010350","108.78K","-3.95%"
"Oct 18, 2017","0.010890","0.010570","0.011140","0.010320","155.42K","3.03%"
"Oct 17, 2017","0.010570","0.011240","0.011250","0.010430","117.58K","-5.96%"
"Oct 16, 2017","0.011240","0.011520","0.011620","0.011100","128.66K","-2.43%"
"Oct 15, 2017","0.011520","0.010960","0.012110","0.010940","262.15K","5.11%"
"Oct 14, 2017","0.010960","0.010500","0.011650","0.010330","222.06K","4.38%"
"Oct 13, 2017","0.010500","0.010960","0.011040","0.009790","326.49K","-4.20%"
"Oct 12, 2017","0.010960","0.010520","0.011000","0.009900","303.44K","4.18%"
"Oct 11, 2017","0.010520","0.010610","0.010700","0.010410","60.65K","-0.85%"
"Oct 10, 2017","0.010610","0.010480","0.010720","0.010200","132.89K","1.24%"
"Oct 09, 2017","0.010480","0.011550","0.011610","0.009808","280.81K","-9.26%"
"Oct 08, 2017","0.011550","0.011860","0.012000","0.011540","108.14K","-2.61%"
"Oct 07, 2017","0.011860","0.011930","0.011960","0.011800","34.94K","-0.59%"
"Oct 06, 2017","0.011930","0.011970","0.012070","0.011870","60.95K","-0.33%"
"Oct 05, 2017","0.011970","0.012150","0.012180","0.011850","67.82K","-1.48%"
"Oct 04, 2017","0.012150","0.012110","0.012370","0.012010","77.16K","0.33%"
"Oct 03, 2017","0.012110","0.012120","0.012170","0.012010","52.65K","-0.08%"
"Oct 02, 2017","0.012120","0.012430","0.012480","0.012100","79.63K","-2.49%"
"Oct 01, 2017","0.012430","0.012750","0.012770","0.012430","76.28K","-2.51%"
"Sep 30, 2017","0.012750","0.012660","0.012960","0.012660","64.63K","0.71%"
"Sep 29, 2017","0.012660","0.013100","0.013140","0.012540","107.02K","-3.36%"
"Sep 28, 2017","0.013100","0.013520","0.013560","0.012990","118.88K","-3.11%"
"Sep 27, 2017","0.013520","0.013490","0.013630","0.013190","115.36K","0.22%"
"Sep 26, 2017","0.013490","0.013320","0.013700","0.013240","112.49K","1.28%"
"Sep 25, 2017","0.013320","0.012970","0.013470","0.012800","111.41K","2.70%"
"Sep 24, 2017","0.012970","0.013010","0.013140","0.012880","62.54K","-0.31%"
"Sep 23, 2017","0.013010","0.013210","0.013310","0.012820","110.66K","-1.51%"
"Sep 22, 2017","0.013210","0.012850","0.013470","0.012510","157.45K","2.80%"
"Sep 21, 2017","0.012850","0.013300","0.013570","0.012600","184.34K","-3.38%"
"Sep 20, 2017","0.013300","0.013500","0.013570","0.013200","89.23K","-1.48%"
"Sep 19, 2017","0.013500","0.013770","0.014030","0.013100","259.54K","-1.96%"
"Sep 18, 2017","0.013770","0.013820","0.014120","0.013700","184.30K","-0.36%"
"Sep 17, 2017","0.013820","0.014100","0.014200","0.013650","125.43K","-1.99%"
"Sep 16, 2017","0.014100","0.014020","0.014660","0.013900","274.18K","0.57%"
"Sep 15, 2017","0.014020","0.013940","0.014870","0.011270","1.08M","0.57%"
"Sep 14, 2017","0.013940","0.016000","0.016040","0.013920","719.66K","-12.88%"
"Sep 13, 2017","0.016000","0.015870","0.016030","0.015220","274.44K","0.82%"
"Sep 12, 2017","0.015870","0.016160","0.016500","0.015800","172.09K","-1.79%"
"Sep 11, 2017","0.016160","0.015850","0.016430","0.015740","135.32K","1.96%"
"Sep 10, 2017","0.015850","0.016430","0.016510","0.015500","227.09K","-3.53%"
"Sep 09, 2017","0.016430","0.016910","0.016950","0.016200","177.60K","-2.84%"
"Sep 08, 2017","0.016910","0.017390","0.017600","0.016010","349.62K","-2.76%"
"Sep 07, 2017","0.017390","0.017640","0.017740","0.016640","193.14K","-1.42%"
"Sep 06, 2017","0.017640","0.016700","0.017820","0.016680","309.57K","5.63%"
"Sep 05, 2017","0.016700","0.015880","0.016700","0.015460","466.44K","5.16%"
"Sep 04, 2017","0.015880","0.017140","0.017190","0.015100","631.61K","-7.35%"
"Sep 03, 2017","0.017140","0.017230","0.017840","0.016820","325.33K","-0.52%"
"Sep 02, 2017","0.017230","0.017800","0.018950","0.016210","802.76K","-3.20%"
"Sep 01, 2017","0.017800","0.015390","0.018540","0.014940","1.21M","15.66%"
"Aug 31, 2017","0.015390","0.014320","0.015760","0.014010","563.99K","7.47%"
"Aug 30, 2017","0.014320","0.013840","0.014400","0.013220","244.13K","3.47%"
"Aug 29, 2017","0.013840","0.014170","0.014500","0.013250","398.12K","-2.33%"
"Aug 28, 2017","0.014170","0.013940","0.015070","0.013730","640.23K","1.65%"
"Aug 27, 2017","0.013940","0.011880","0.014790","0.011790","929.88K","17.34%"
"Aug 26, 2017","0.011880","0.011750","0.012170","0.011620","210.18K","1.11%"
"Aug 25, 2017","0.011750","0.011500","0.011900","0.011400","211.15K","2.17%"
"Aug 24, 2017","0.011500","0.013000","0.013000","0.011450","646.06K","-11.54%"
"Aug 23, 2017","0.013000","0.011340","0.014380","0.011110","747.29K","14.64%"
"Aug 22, 2017","0.011340","0.012000","0.012420","0.011100","347.12K","-5.50%"
"Aug 21, 2017","0.012000","0.011270","0.012240","0.011050","395.95K","6.48%"
"Aug 20, 2017","0.011270","0.010870","0.011570","0.010670","213.77K","3.68%"
"Aug 19, 2017","0.010870","0.011440","0.011450","0.010610","216.54K","-4.98%"
"Aug 18, 2017","0.011440","0.010230","0.012270","0.010150","466.39K","11.83%"
"Aug 17, 2017","0.010230","0.010020","0.010350","0.009807","191.79K","2.10%"
"Aug 16, 2017","0.010020","0.010330","0.010710","0.010000","212.93K","-3.00%"
"Aug 15, 2017","0.010330","0.010550","0.011360","0.009800","576.15K","-2.09%"
"Aug 14, 2017","0.010550","0.011140","0.011560","0.010400","321.03K","-5.30%"
"Aug 13, 2017","0.011140","0.011920","0.012020","0.010510","525.36K","-6.54%"
"Aug 12, 2017","0.011920","0.012850","0.013040","0.011570","478.34K","-7.24%"
"Aug 11, 2017","0.012850","0.013700","0.013820","0.012780","226.57K","-6.20%"
"Aug 10, 2017","0.013700","0.014250","0.014350","0.013500","179.94K","-3.86%"
"Aug 09, 2017","0.014250","0.014310","0.015340","0.013370","271.89K","-0.42%"
"Aug 08, 2017","0.014310","0.013530","0.014550","0.013150","289.59K","5.76%"
"Aug 07, 2017","0.013530","0.014050","0.014290","0.013410","185.65K","-3.70%"
"Aug 06, 2017","0.014050","0.014190","0.014470","0.012650","278.40K","-0.99%"
"Aug 05, 2017","0.014190","0.015050","0.015570","0.013500","293.08K","-5.71%"
"Aug 04, 2017","0.015050","0.015240","0.015370","0.014870","161.12K","-1.25%"
"Aug 03, 2017","0.015240","0.015430","0.015670","0.015100","131.88K","-1.23%"
"Aug 02, 2017","0.015430","0.015830","0.015900","0.015370","195.11K","-2.53%"
"Aug 01, 2017","0.015830","0.014730","0.016270","0.014640","413.37K","7.47%"
"Jul 31, 2017","0.014730","0.014530","0.015800","0.012650","447.03K","1.38%"
"Jul 30, 2017","0.014530","0.015160","0.015530","0.014210","250.92K","-4.16%"
"Jul 29, 2017","0.015160","0.014190","0.015300","0.014000","244.50K","6.84%"
"Jul 28, 2017","0.014190","0.015660","0.015850","0.013300","540.22K","-9.39%"
"Jul 27, 2017","0.015660","0.016620","0.016670","0.015600","206.26K","-5.78%"
"Jul 26, 2017","0.016620","0.016480","0.016920","0.016350","243.54K","0.85%"
"Jul 25, 2017","0.016480","0.016250","0.016740","0.015610","325.69K","1.42%"
"Jul 24, 2017","0.016250","0.016380","0.016550","0.015740","217.99K","-0.79%"
"Jul 23, 2017","0.016380","0.016520","0.016690","0.016000","239.07K","-0.85%"
"Jul 22, 2017","0.016520","0.017020","0.017100","0.015700","333.49K","-2.94%"
"Jul 21, 2017","0.017020","0.015700","0.017700","0.015570","546.61K","8.41%"
"Jul 20, 2017","0.015700","0.017730","0.018110","0.015030","765.95K","-11.45%"
"Jul 19, 2017","0.017730","0.018880","0.019120","0.017100","542.13K","-6.09%"
"Jul 18, 2017","0.018880","0.019000","0.019490","0.018380","716.81K","-0.63%"
"Jul 17, 2017","0.019000","0.021380","0.021510","0.018970","764.65K","-11.13%"
"Jul 16, 2017","0.021380","0.019390","0.021500","0.019250","659.74K","10.26%"
"Jul 15, 2017","0.019390","0.019240","0.019500","0.018710","390.47K","0.78%"
"Jul 14, 2017","0.019240","0.019400","0.019530","0.018150","456.26K","-0.82%"
"Jul 13, 2017","0.019400","0.019710","0.019850","0.018950","306.06K","-1.57%"
"Jul 12, 2017","0.019710","0.019070","0.020220","0.018600","538.81K","3.36%"
"Jul 11, 2017","0.019070","0.019160","0.019540","0.017950","604.98K","-0.47%"
"Jul 10, 2017","0.019160","0.019380","0.019790","0.018560","591.29K","-1.14%"
"Jul 09, 2017","0.019380","0.020040","0.020480","0.019260","489.73K","-3.29%"
"Jul 08, 2017","0.020040","0.018420","0.020400","0.017800","802.61K","8.79%"
"Jul 07, 2017","0.018420","0.019640","0.019740","0.017950","658.89K","-6.21%"
"Jul 06, 2017","0.019640","0.020340","0.020360","0.018760","573.84K","-3.44%"
"Jul 05, 2017","0.020340","0.021250","0.021650","0.019100","1.37M","-4.28%"
"Jul 04, 2017","0.021250","0.017860","0.021300","0.017600","1.86M","18.98%"
"Jul 03, 2017","0.017860","0.016520","0.018620","0.016300","1.06M","8.11%"
"Jul 02, 2017","0.016520","0.015800","0.016810","0.015100","376.17K","4.56%"
"Jul 01, 2017","0.015800","0.016070","0.016110","0.015430","165.45K","-1.68%"
"Jun 30, 2017","0.016070","0.015840","0.016400","0.015670","194.36K","1.45%"
"Jun 29, 2017","0.015840","0.016390","0.016500","0.015630","248.46K","-3.36%"
"Jun 28, 2017","0.016390","0.015720","0.016650","0.015300","410.29K","4.26%"
"Jun 27, 2017","0.015720","0.015820","0.016050","0.014730","471.33K","-0.63%"
"Jun 26, 2017","0.015820","0.016250","0.016470","0.014620","651.83K","-2.65%"
"Jun 25, 2017","0.016250","0.016590","0.016910","0.015660","397.17K","-2.05%"
"Jun 24, 2017","0.016590","0.016880","0.016990","0.016310","301.78K","-1.72%"
"Jun 23, 2017","0.016880","0.017130","0.017300","0.016520","390.58K","-1.46%"
"Jun 22, 2017","0.017130","0.016580","0.017780","0.016240","712.50K","3.32%"
"Jun 21, 2017","0.016580","0.016710","0.017200","0.015360","1.08M","-0.78%"
"Jun 20, 2017","0.016710","0.018300","0.018620","0.015110","1.49M","-8.69%"
"Jun 19, 2017","0.018300","0.017320","0.019450","0.016800","2.91M","5.66%"
"Jun 18, 2017","0.017320","0.017400","0.017550","0.015670","2.43M","-0.46%"
"Jun 17, 2017","0.017400","0.013700","0.018200","0.013670","5.85M","27.01%"
"Jun 16, 2017","0.013700","0.012040","0.013750","0.011900","1.50M","13.79%"
"Jun 15, 2017","0.012040","0.011800","0.012530","0.011400","1.14M","2.03%"
"Jun 14, 2017","0.011800","0.011290","0.012320","0.010720","984.78K","4.52%"
"Jun 13, 2017","0.011290","0.010900","0.011290","0.010640","399.78K","3.58%"
"Jun 12, 2017","0.010900","0.011320","0.011340","0.010290","680.37K","-3.71%"
"Jun 11, 2017","0.011320","0.010240","0.011720","0.010000","1.01M","10.55%"
"Jun 10, 2017","0.010240","0.010480","0.010650","0.010000","487.97K","-2.29%"
"Jun 09, 2017","0.010480","0.010720","0.011610","0.010430","511.40K","-2.24%"
"Jun 08, 2017","0.010720","0.010600","0.011430","0.010420","560.51K","1.13%"
"Jun 07, 2017","0.010600","0.010500","0.010750","0.010400","370.47K","0.95%"
"Jun 06, 2017","0.010500","0.011340","0.011350","0.010000","603.91K","-7.41%"
"Jun 05, 2017","0.011340","0.010980","0.011970","0.010980","487.84K","5.88%"
"Jun 04, 2017","0.010710","0.010710","0.010710","0.010710","-","0.00%"
"Jun 03, 2017","0.010710","0.011210","0.011330","0.010480","393.51K","-4.46%"
"Jun 02, 2017","0.011210","0.011460","0.011910","0.010810","554.89K","-2.18%"
"Jun 01, 2017","0.011460","0.011280","0.012410","0.011000","1.02M","1.60%"
